Image_name,Pore_status,x_coordinate,y_coordinate
230127_Nup96_1,NPC,971.4573802273229,586.1878999971592
230127_Nup96_1,NPC,1103.7570044347144,588.058530597091
230127_Nup96_1,NPC,1135.0758566022807,588.3878622435765
230127_Nup96_1,NPC,982.9673679217475,588.8590904677056
230127_Nup96_1,NPC,1164.5004810116868,589.1734855464935
230127_Nup96_1,NPC,228.70025867536538,591.3649349745334
230127_Nup96_1,NPC,1119.6683946583364,591.7726040903008
230127_Nup96_1,NPC,286.5493364659135,592.8559239646124
230127_Nup96_1,NPC,330.3437955476533,592.8034346640351
230127_Nup96_1,NPC,358.2678396113962,593.2420283263037
230127_Nup96_1,NPC,1182.9571049111528,595.6761200146913
230127_Nup96_1,NPC,746.0948354743009,597.4190226333603
230127_Nup96_1,NPC,1094.4331395683578,597.0716309470092
230127_Nup96_1,NPC,151.06931255765812,598.2918266524274
230127_Nup96_1,NPC,1170.814440792219,598.9355123292215
230127_Nup96_1,NPC,687.0222147870672,601.2346623151344
230127_Nup96_1,NPC,981.5432394309062,600.9424700041768
230127_Nup96_1,NPC,1052.7793205449564,602.5675653794441
230127_Nup96_1,NPC,785.148549626734,604.4143913843446
230127_Nup96_1,NPC,434.19656115847306,605.2453808761832
230127_Nup96_1,NPC,544.4063642768887,604.6900918982017
230127_Nup96_1,NPC,694.6837516291645,606.2730314467187
230127_Nup96_1,NPC,1022.331143195263,611.2109354004424
230127_Nup96_1,NPC,114.20659036793975,613.3877298591294
230127_Nup96_1,NPC,722.172832815955,613.468205788485
230127_Nup96_1,NPC,565.7957116204345,614.2699069430713
230127_Nup96_1,NPC,1068.1681178481938,614.0417133943502
230127_Nup96_1,NPC,603.3590223298664,614.7478011051317
230127_Nup96_1,NPC,799.2997114956504,617.9737836801759
230127_Nup96_1,NPC,950.4831193993936,618.7969292484515
230127_Nup96_1,NPC,146.37188936540224,619.3405474369729
230127_Nup96_1,NPC,539.2795825707876,622.6133618430147
230127_Nup96_1,NPC,286.75982054775534,623.7859113669609
230127_Nup96_1,NPC,846.9672204226621,623.999058306079
230127_Nup96_1,NPC,900.0510402775652,624.6829005911258
230127_Nup96_1,NPC,702.255696747107,626.210209808841
230127_Nup96_1,NPC,1143.126048045863,625.682765342255
230127_Nup96_1,NPC,1196.8959631251885,627.2405063640501
230127_Nup96_1,NPC,217.56666959332713,628.8986693773803
230127_Nup96_1,NPC,260.18290147029427,633.0049378018618
230127_Nup96_1,NPC,526.4164162757191,632.3209843584765
230127_Nup96_1,PI,973.5065992083594,625.6831467968201
230127_Nup96_1,PI,1003.761329668466,627.1591298613637
230127_Nup96_1,NPC,507.35579345633977,635.2435979884373
230127_Nup96_1,NPC,719.4469450395999,636.5061969026824
230127_Nup96_1,NPC,822.53292254928,637.1022143246826
230127_Nup96_1,NPC,285.8031183238929,637.5603110703521
230127_Nup96_1,NPC,299.77888790278126,637.4280671009432
230127_Nup96_1,NPC,606.5836809014353,637.3058063189305
230127_Nup96_1,NPC,808.2056411758822,637.7205027530456
230127_Nup96_1,NPC,877.1646295967417,641.9403695448328
230127_Nup96_1,NPC,556.8174290906342,643.0005604598159
230127_Nup96_1,NPC,337.88752202777914,644.5109371188998
230127_Nup96_1,NPC,792.2036011190838,644.5931556799108
230127_Nup96_1,NPC,269.6173495198313,645.8706530680697
230127_Nup96_1,NPC,922.5790988795147,645.8457486724062
230127_Nup96_1,NPC,548.9318437403584,646.2704200763596
230127_Nup96_1,NPC,524.2646156744077,647.4586754118626
230127_Nup96_1,NPC,712.5138826639939,647.8255445252701
230127_Nup96_1,NPC,346.5149085989887,649.2807671658796
230127_Nup96_1,NPC,865.5123590965827,650.4062736727876
230127_Nup96_1,NPC,916.4069890790738,651.3303298197842
230127_Nup96_1,NPC,1170.5553357503052,651.8718502998452
230127_Nup96_1,NPC,130.4779117114219,653.1502055238502
230127_Nup96_1,NPC,1130.2333419220495,653.9781230053592
230127_Nup96_1,NPC,291.5436953945812,655.8719144203965
230127_Nup96_1,NPC,669.8895062038766,653.897513464587
230127_Nup96_1,NPC,1192.6159117234822,655.0309636877698
230127_Nup96_1,NPC,226.3593168794013,659.9662421772367
230127_Nup96_1,NPC,272.33353567985654,662.3450941584655
230127_Nup96_1,NPC,478.90921706636664,661.8651083775522
230127_Nup96_1,NPC,463.3727270249779,663.6158076425685
230127_Nup96_1,NPC,799.9019567842024,664.0431848182599
230127_Nup96_1,NPC,1135.4542634564427,664.3446548836037
230127_Nup96_1,NPC,668.1669438134226,667.4789336854583
230127_Nup96_1,NPC,873.5596068001381,667.5009648497162
230127_Nup96_1,NPC,522.7889382793921,669.588229227606
230127_Nup96_1,NPC,207.37824707463082,669.8389258636305
230127_Nup96_1,NPC,647.0807725312454,670.0854440964936
230127_Nup96_1,NPC,1080.1933283561953,672.4590726639219
230127_Nup96_1,NPC,277.6381147375844,673.4697577316006
230127_Nup96_1,NPC,433.35546451797484,674.0774077100208
230127_Nup96_1,NPC,470.86629219517596,674.4402141920376
230127_Nup96_1,NPC,478.7594200525844,675.6000563867599
230127_Nup96_1,NPC,851.1621263714737,678.7239386060863
230127_Nup96_1,NPC,899.0779135327813,676.7388539089093
230127_Nup96_1,NPC,182.74698543108315,676.236380915862
230127_Nup96_1,NPC,581.3405110583145,679.1687606052336
230127_Nup96_1,NPC,153.0874350439678,682.322003533717
230127_Nup96_1,NPC,867.2764438070835,682.8095986119938
230127_Nup96_1,NPC,625.9593057741708,683.3068561828657
230127_Nup96_1,NPC,1158.0018884852177,683.698055433534
230127_Nup96_1,NPC,850.3259087062121,684.6967271939938
230127_Nup96_1,NPC,886.9083059760422,686.1437306949542
230127_Nup96_1,NPC,605.5455672643832,686.8244876317151
230127_Nup96_1,NPC,1092.4300808292107,690.8270812309734
230127_Nup96_1,NPC,459.0277616480434,689.9639300861969
230127_Nup96_1,NPC,595.8300457986529,689.4378804930028
230127_Nup96_1,NPC,256.76982458394764,691.0868059296099
230127_Nup96_1,NPC,956.1935822476571,691.6172653556582
230127_Nup96_1,NPC,519.8570799680698,694.7354905523429
230127_Nup96_1,NPC,221.7599682519609,696.2163614523396
230127_Nup96_1,NPC,644.9959090863307,695.4600389314205
230127_Nup96_1,NPC,188.55875624503057,697.2173479365653
230127_Nup96_1,NPC,312.6290021296088,698.2357331499862
230127_Nup96_1,NPC,1148.8737861756636,699.078654519671
230127_Nup96_1,NPC,343.6596362665299,699.9123567970122
230127_Nup96_1,NPC,532.7410456454352,702.0778902363418
230127_Nup96_1,NPC,770.3962047903104,702.0345402130152
230127_Nup96_1,NPC,562.9312513980819,703.4579381018667
230127_Nup96_1,NPC,473.2589077724947,704.1469617422996
230127_Nup96_1,NPC,689.486408984066,703.9482883156621
230127_Nup96_1,NPC,910.0607148867778,704.1388765766087
230127_Nup96_1,NPC,230.2832185233777,705.9808962133701
230127_Nup96_1,NPC,496.0900821616774,706.7339532368784
230127_Nup96_1,NPC,774.8814991312878,706.904822372728
230127_Nup96_1,NPC,272.9536211509386,710.6804758954565
230127_Nup96_1,NPC,562.1013948551323,714.0205325791643
230127_Nup96_1,NPC,777.0101043382343,721.0557735983532
230127_Nup96_1,NPC,380.00116198967,722.8473840454502
230127_Nup96_1,NPC,1129.6465317405527,722.1576040714494
230127_Nup96_1,NPC,232.16709818788192,727.7255549451248
230127_Nup96_1,NPC,445.7292136258572,729.3460062635971
230127_Nup96_1,NPC,613.9491199126783,728.4274915958717
230127_Nup96_1,NPC,863.0290167964437,727.9161165560569
230127_Nup96_1,NPC,296.8096265468422,729.3470615250486
230127_Nup96_1,NPC,946.5045732770493,729.08111793477
230127_Nup96_1,NPC,1166.5032954092367,728.8087221226486
230127_Nup96_1,NPC,354.93775981888706,730.4888130368745
230127_Nup96_1,NPC,579.8987331016216,734.6808370597321
230127_Nup96_1,NPC,222.4471630281268,734.5070338174097
230127_Nup96_1,NPC,393.8605664347778,737.1026516860464
230127_Nup96_1,NPC,520.2314545824468,740.4965949456209
230127_Nup96_1,NPC,807.0170570642806,738.4502499479553
230127_Nup96_1,NPC,561.5672684927464,740.2806153258495
230127_Nup96_1,NPC,606.739555790106,741.3308378817458
230127_Nup96_1,NPC,882.0841866134818,741.043075554952
230127_Nup96_1,NPC,1113.068726545116,740.0979131863038
230127_Nup96_1,NPC,256.57497838658287,743.9844596518183
230127_Nup96_1,NPC,770.8794330766439,743.5657821816974
230127_Nup96_1,NPC,890.2158779464152,744.6746233525959
230127_Nup96_1,NPC,746.8408105052025,746.4710113751638
230127_Nup96_1,NPC,206.39559526879418,746.4864924489198
230127_Nup96_1,NPC,331.24868075723106,746.37483133453
230127_Nup96_1,NPC,265.8610606995796,748.974254254586
230127_Nup96_1,NPC,699.7765658063366,750.5920765037966
230127_Nup96_1,NPC,235.97776184524926,753.6758837111697
230127_Nup96_1,NPC,491.27148936123484,754.1775876647922
230127_Nup96_1,NPC,667.9190388233976,755.9849350797612
230127_Nup96_1,NPC,800.2241893284711,755.523528280539
230127_Nup96_1,NPC,911.4557480010493,757.7205279120618
230127_Nup96_1,NPC,433.1804345117743,758.478081472788
230127_Nup96_1,NPC,641.5347792484314,759.7602212118074
230127_Nup96_1,NPC,552.1276370655517,762.4629487842068
230127_Nup96_1,NPC,850.6414520864082,762.1127054454225
230127_Nup96_1,NPC,367.46648047973326,763.1441129534063
230127_Nup96_1,NPC,452.0017474872661,767.3259516245888
230127_Nup96_1,NPC,321.60551163559524,767.989870646509
230127_Nup96_1,NPC,214.4429869961013,769.0881359188191
230127_Nup96_1,NPC,954.9910545892542,770.1326049839622
230127_Nup96_1,NPC,899.1039573868002,771.0601855528548
230127_Nup96_1,NPC,609.155065127397,772.7324635122714
230127_Nup96_1,NPC,752.8543106948318,772.802319952408
230127_Nup96_1,NPC,508.48625074496255,775.7846846552851
230127_Nup96_1,NPC,259.10976514430234,778.5125835765695
230127_Nup96_1,NPC,724.7794049659414,779.6716084521162
230127_Nup96_1,NPC,565.0048790333187,781.3593455785709
230127_Nup96_1,NPC,266.033985129091,782.8507180064933
230127_Nup96_1,NPC,428.0573359252482,786.8935144923239
230127_Nup96_1,NPC,450.9356271867757,788.3071226950905
230127_Nup96_1,NPC,812.3990805107479,788.1766000991214
230127_Nup96_1,NPC,846.5812998625009,789.1555427500641
230127_Nup96_1,NPC,736.8617191109248,793.8605360319401
230127_Nup96_1,NPC,425.16452959869395,795.0876896383015
230127_Nup96_1,NPC,655.576672497104,798.7656562817356
230127_Nup96_1,NPC,849.2149350280358,797.9740218082968
230127_Nup96_1,NPC,333.5898401278334,802.3903696073485
230127_Nup96_1,NPC,342.6526593181407,801.7085466852975
230127_Nup96_1,NPC,450.1227581838658,803.4618867195599
230127_Nup96_1,NPC,430.4586870090302,805.601395260833
230127_Nup96_1,NPC,726.9479797207905,806.7687309452899
230127_Nup96_1,NPC,476.66401390402274,807.3333783601869
230127_Nup96_1,NPC,609.2473777940719,808.1688379722411
230127_Nup96_1,NPC,284.84908983294656,811.0029088764002
230127_Nup96_1,NPC,695.7899798042345,812.0947457114793
230127_Nup96_1,PI,928.5085518470072,790.456109989328
230127_Nup96_1,NPC,879.3145583134182,815.6375874229819
230127_Nup96_1,NPC,303.81061439133674,817.5440853527401
230127_Nup96_1,NPC,421.9617883477731,818.2642923011507
230127_Nup96_1,NPC,597.633790194637,821.4243270697904
230127_Nup96_1,NPC,801.7916808842938,823.0517292040138
230127_Nup96_1,NPC,943.4461595937441,821.7474915886779
230127_Nup96_1,NPC,695.8311425934763,823.6745276998556
230127_Nup96_1,PI,503.888150771516,803.9417227486655
230127_Nup96_1,NPC,352.53112359000426,825.5289240449785
230127_Nup96_1,NPC,525.3083011346441,827.4795072924446
230127_Nup96_1,NPC,307.14093507381386,828.7836943260231
230127_Nup96_1,NPC,336.71378570479186,829.8231172530632
230127_Nup96_1,NPC,795.6307895395988,830.4603784114539
230127_Nup96_1,NPC,882.403715130883,833.8174850271251
230127_Nup96_1,NPC,775.5288587450368,835.7547514991991
230127_Nup96_1,NPC,937.625853059113,838.8247149505261
230127_Nup96_1,NPC,464.4285691647955,839.8918306515183
230127_Nup96_1,NPC,481.5108579177545,840.6720871411607
230127_Nup96_1,NPC,623.1772703735036,841.8017507342967
230127_Nup96_1,NPC,749.7028030410904,842.6166755620612
230127_Nup96_1,NPC,552.4625223109255,843.474911478959
230127_Nup96_1,NPC,927.3892919608056,843.7837471217032
230127_Nup96_1,NPC,415.3767988959879,845.9497132552468
230127_Nup96_1,NPC,836.4088516220997,845.6528490123587
230127_Nup96_1,NPC,587.7368284887415,849.7603218687995
230127_Nup96_1,NPC,398.1697269070619,851.9697421826971
230127_Nup96_1,NPC,735.8924038665095,852.2949741879366
230127_Nup96_1,NPC,831.6664767649513,859.5838016994256
230127_Nup96_1,NPC,922.9060400507291,865.8667358641934
230127_Nup96_1,NPC,606.9733322467674,866.2807424031358
230127_Nup96_1,NPC,877.8920958387072,867.1485230975459
230127_Nup96_1,PI,905.0472041552601,837.5512303175427
230127_Nup96_1,NPC,650.5045449903672,869.1077886595447
230127_Nup96_1,NPC,910.2269049441094,868.4098133604764
230127_Nup96_1,NPC,795.5230614230643,872.9751278852647
230127_Nup96_1,NPC,810.5802207030754,872.5946291429957
230127_Nup96_1,NPC,489.30779255565164,875.2208313372687
230127_Nup96_1,NPC,649.9329803827948,878.8496926220961
230127_Nup96_1,NPC,535.9313857409815,882.75194052728
230127_Nup96_1,NPC,817.0919407571098,882.0927454168926
230127_Nup96_1,NPC,585.9026209135012,888.2251362042635
230127_Nup96_1,NPC,920.0246390653169,892.3856102913483
230127_Nup96_1,NPC,496.16957180692316,896.8212200187331
230127_Nup96_1,PI,705.3114684984545,853.5853843447167
230127_Nup96_1,NPC,750.0420145362099,897.8787226149537
230127_Nup96_1,NPC,778.6373646341973,900.986378225808
230127_Nup96_1,NPC,932.8379520518749,903.0877913847121
230127_Nup96_1,NPC,517.9515443354063,903.7358372283688
230127_Nup96_1,NPC,891.2666863900719,905.4919293837654
230127_Nup96_1,NPC,595.2702850306323,912.0153846619615
230127_Nup96_1,NPC,694.4425135927911,910.8062162581107
230127_Nup96_1,NPC,647.2276477958945,911.3824144121292
230127_Nup96_1,NPC,579.0771936919695,911.8778508807947
230127_Nup96_1,NPC,655.3417410060825,910.0695607903724
230127_Nup96_1,NPC,538.4748132896249,913.1391905038245
230127_Nup96_1,NPC,728.0581326726049,913.4635986055412
230127_Nup96_1,NPC,819.7144966930517,915.3820323119633
230127_Nup96_1,NPC,594.7789352327638,915.0961893156835
230127_Nup96_1,NPC,862.7707777955058,918.0600531819631
230127_Nup96_1,NPC,787.0547492414004,920.0976370613168
230127_Nup96_1,NPC,888.8227685095219,922.7710569137906
230127_Nup96_1,NPC,751.4809765671907,925.9031166401228
230127_Nup96_1,PI,961.6373741024727,893.4825815844121
230127_Nup96_1,NPC,918.9803992120018,928.2103019663407
230127_Nup96_1,NPC,904.5298469334176,932.3270963542117
230127_Nup96_1,NPC,615.1832560005199,940.1599229922055
230127_Nup96_1,NPC,723.815757907895,940.394881886343
230127_Nup96_1,NPC,825.9623556849776,943.9259340031513
230127_Nup96_1,NPC,637.9569553344971,946.1534435670216
230127_Nup96_1,NPC,760.9711053083403,945.4442403135934
230127_Nup96_1,NPC,644.0912806383011,949.7068873092996
230127_Nup96_1,NPC,565.6918378899337,957.1498899344676
